Protocol,Info,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,label
Modbus/TCP,"Response: Trans:  1835; Unit:   1, Func:   1: Read Coils",7,2b,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1835; Unit:   1, Func:   1: Read Coils",7,2b,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1835; Unit:   1, Func:   1: Read Coils",7,2b,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1835; Unit:   1, Func:   1: Read Coils",7,2b,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1835; Unit:   1, Func:   1: Read Coils",7,2b,0,0,0,4,1,1,1,3,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1834; Unit:   1, Func:   2: Read Discrete Inputs",7,2a,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1834; Unit:   1, Func:   2: Read Discrete Inputs",7,2a,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1835; Unit:   1, Func:   1: Read Coils",7,2b,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1835; Unit:   1, Func:   1: Read Coils",7,2b,0,0,0,4,1,1,1,6,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1835; Unit:   1, Func:   1: Read Coils",7,2b,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1835; Unit:   1, Func:   1: Read Coils",7,2b,0,0,0,4,1,1,1,9,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1835; Unit:   1, Func:   1: Read Coils",7,2b,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1835; Unit:   1, Func:   1: Read Coils",7,2b,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1836; Unit:   1, Func:   3: Read Holding Registers",7,2c,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1836; Unit:   1, Func:   3: Read Holding Registers",7,2c,0,0,0,0b,1,3,8,2e,e0,0,0,0,0,2e,e0,0
Modbus/TCP,"   Query: Trans:  1836; Unit:   1, Func:   3: Read Holding Registers",7,2c,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1836; Unit:   1, Func:   3: Read Holding Registers",7,2c,0,0,0,0b,1,3,8,2e,e0,2e,e0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1836; Unit:   1, Func:   3: Read Holding Registers",7,2c,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1836; Unit:   1, Func:   3: Read Holding Registers",7,2c,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1837; Unit:   1, Func:   2: Read Discrete Inputs",7,2d,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1837; Unit:   1, Func:   2: Read Discrete Inputs",7,2d,0,0,0,4,1,2,1,9,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1836; Unit:   1, Func:   3: Read Holding Registers",7,2c,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1836; Unit:   1, Func:   3: Read Holding Registers",7,2c,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1836; Unit:   1, Func:   3: Read Holding Registers",7,2c,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1836; Unit:   1, Func:   3: Read Holding Registers",7,2c,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1837; Unit:   1, Func:   2: Read Discrete Inputs",7,2d,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1837; Unit:   1, Func:   2: Read Discrete Inputs",7,2d,0,0,0,4,1,2,1,3,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1836; Unit:   1, Func:   3: Read Holding Registers",7,2c,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1836; Unit:   1, Func:   3: Read Holding Registers",7,2c,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1837; Unit:   1, Func:   2: Read Discrete Inputs",7,2d,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1837; Unit:   1, Func:   2: Read Discrete Inputs",7,2d,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1838; Unit:   1, Func:   1: Read Coils",7,2e,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1838; Unit:   1, Func:   1: Read Coils",7,2e,0,0,0,4,1,1,1,9,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1837; Unit:   1, Func:   2: Read Discrete Inputs",7,2d,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1837; Unit:   1, Func:   2: Read Discrete Inputs",7,2d,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1837; Unit:   1, Func:   2: Read Discrete Inputs",7,2d,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1837; Unit:   1, Func:   2: Read Discrete Inputs",7,2d,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1838; Unit:   1, Func:   1: Read Coils",7,2e,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1838; Unit:   1, Func:   1: Read Coils",7,2e,0,0,0,4,1,1,1,3,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1837; Unit:   1, Func:   2: Read Discrete Inputs",7,2d,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1837; Unit:   1, Func:   2: Read Discrete Inputs",7,2d,0,0,0,4,1,2,1,6,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1838; Unit:   1, Func:   1: Read Coils",7,2e,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1838; Unit:   1, Func:   1: Read Coils",7,2e,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1838; Unit:   1, Func:   1: Read Coils",7,2e,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1838; Unit:   1, Func:   1: Read Coils",7,2e,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1838; Unit:   1, Func:   1: Read Coils",7,2e,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1838; Unit:   1, Func:   1: Read Coils",7,2e,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1838; Unit:   1, Func:   1: Read Coils",7,2e,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1838; Unit:   1, Func:   1: Read Coils",7,2e,0,0,0,4,1,1,1,6,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1839; Unit:   1, Func:   3: Read Holding Registers",7,2f,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1839; Unit:   1, Func:   3: Read Holding Registers",7,2f,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1839; Unit:   1, Func:   3: Read Holding Registers",7,2f,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1839; Unit:   1, Func:   3: Read Holding Registers",7,2f,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1839; Unit:   1, Func:   3: Read Holding Registers",7,2f,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1839; Unit:   1, Func:   3: Read Holding Registers",7,2f,0,0,0,0b,1,3,8,2e,e0,2e,e0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1839; Unit:   1, Func:   3: Read Holding Registers",7,2f,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1839; Unit:   1, Func:   3: Read Holding Registers",7,2f,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1840; Unit:   1, Func:   2: Read Discrete Inputs",7,30,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1840; Unit:   1, Func:   2: Read Discrete Inputs",7,30,0,0,0,4,1,2,1,6,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1839; Unit:   1, Func:   3: Read Holding Registers",7,2f,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"   Query: Trans:  1840; Unit:   1, Func:   2: Read Discrete Inputs",7,30,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1839; Unit:   1, Func:   3: Read Holding Registers",7,2f,0,0,0,0b,1,3,8,2e,e0,0,0,0,0,2e,e0,0
Modbus/TCP,"Response: Trans:  1840; Unit:   1, Func:   2: Read Discrete Inputs",7,30,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1840; Unit:   1, Func:   2: Read Discrete Inputs",7,30,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1840; Unit:   1, Func:   2: Read Discrete Inputs",7,30,0,0,0,4,1,2,1,3,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1840; Unit:   1, Func:   2: Read Discrete Inputs",7,30,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1840; Unit:   1, Func:   2: Read Discrete Inputs",7,30,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1839; Unit:   1, Func:   3: Read Holding Registers",7,2f,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1839; Unit:   1, Func:   3: Read Holding Registers",7,2f,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1841; Unit:   1, Func:   1: Read Coils",7,31,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1841; Unit:   1, Func:   1: Read Coils",7,31,0,0,0,4,1,1,1,6,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1840; Unit:   1, Func:   2: Read Discrete Inputs",7,30,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1840; Unit:   1, Func:   2: Read Discrete Inputs",7,30,0,0,0,4,1,2,1,9,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1841; Unit:   1, Func:   1: Read Coils",7,31,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1841; Unit:   1, Func:   1: Read Coils",7,31,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1841; Unit:   1, Func:   1: Read Coils",7,31,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1841; Unit:   1, Func:   1: Read Coils",7,31,0,0,0,4,1,1,1,3,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1841; Unit:   1, Func:   1: Read Coils",7,31,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1841; Unit:   1, Func:   1: Read Coils",7,31,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1840; Unit:   1, Func:   2: Read Discrete Inputs",7,30,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1840; Unit:   1, Func:   2: Read Discrete Inputs",7,30,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1841; Unit:   1, Func:   1: Read Coils",7,31,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1841; Unit:   1, Func:   1: Read Coils",7,31,0,0,0,4,1,1,1,9,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1841; Unit:   1, Func:   1: Read Coils",7,31,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1841; Unit:   1, Func:   1: Read Coils",7,31,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1842; Unit:   1, Func:   3: Read Holding Registers",7,32,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1842; Unit:   1, Func:   3: Read Holding Registers",7,32,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1842; Unit:   1, Func:   3: Read Holding Registers",7,32,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1842; Unit:   1, Func:   3: Read Holding Registers",7,32,0,0,0,0b,1,3,8,2e,e0,0,0,0,0,2e,e0,0
Modbus/TCP,"   Query: Trans:  1842; Unit:   1, Func:   3: Read Holding Registers",7,32,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1842; Unit:   1, Func:   3: Read Holding Registers",7,32,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1842; Unit:   1, Func:   3: Read Holding Registers",7,32,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1842; Unit:   1, Func:   3: Read Holding Registers",7,32,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1842; Unit:   1, Func:   3: Read Holding Registers",7,32,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1842; Unit:   1, Func:   3: Read Holding Registers",7,32,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1842; Unit:   1, Func:   3: Read Holding Registers",7,32,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1842; Unit:   1, Func:   3: Read Holding Registers",7,32,0,0,0,0b,1,3,8,2e,e0,2e,e0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1843; Unit:   1, Func:   2: Read Discrete Inputs",7,33,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1843; Unit:   1, Func:   2: Read Discrete Inputs",7,33,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1843; Unit:   1, Func:   2: Read Discrete Inputs",7,33,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1843; Unit:   1, Func:   2: Read Discrete Inputs",7,33,0,0,0,4,1,2,1,9,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1843; Unit:   1, Func:   2: Read Discrete Inputs",7,33,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1843; Unit:   1, Func:   2: Read Discrete Inputs",7,33,0,0,0,4,1,2,1,6,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1843; Unit:   1, Func:   2: Read Discrete Inputs",7,33,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1843; Unit:   1, Func:   2: Read Discrete Inputs",7,33,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1843; Unit:   1, Func:   2: Read Discrete Inputs",7,33,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1843; Unit:   1, Func:   2: Read Discrete Inputs",7,33,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1843; Unit:   1, Func:   2: Read Discrete Inputs",7,33,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1843; Unit:   1, Func:   2: Read Discrete Inputs",7,33,0,0,0,4,1,2,1,3,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1844; Unit:   1, Func:   1: Read Coils",7,34,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1844; Unit:   1, Func:   1: Read Coils",7,34,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1844; Unit:   1, Func:   1: Read Coils",7,34,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1844; Unit:   1, Func:   1: Read Coils",7,34,0,0,0,4,1,1,1,9,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1844; Unit:   1, Func:   1: Read Coils",7,34,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1844; Unit:   1, Func:   1: Read Coils",7,34,0,0,0,4,1,1,1,6,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1844; Unit:   1, Func:   1: Read Coils",7,34,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1844; Unit:   1, Func:   1: Read Coils",7,34,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1844; Unit:   1, Func:   1: Read Coils",7,34,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1844; Unit:   1, Func:   1: Read Coils",7,34,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1844; Unit:   1, Func:   1: Read Coils",7,34,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1844; Unit:   1, Func:   1: Read Coils",7,34,0,0,0,4,1,1,1,3,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1845; Unit:   1, Func:   3: Read Holding Registers",7,35,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1845; Unit:   1, Func:   3: Read Holding Registers",7,35,0,0,0,0b,1,3,8,2e,e0,2e,e0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1845; Unit:   1, Func:   3: Read Holding Registers",7,35,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1845; Unit:   1, Func:   3: Read Holding Registers",7,35,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1845; Unit:   1, Func:   3: Read Holding Registers",7,35,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1845; Unit:   1, Func:   3: Read Holding Registers",7,35,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1845; Unit:   1, Func:   3: Read Holding Registers",7,35,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1845; Unit:   1, Func:   3: Read Holding Registers",7,35,0,0,0,0b,1,3,8,2e,e0,0,0,0,0,2e,e0,0
Modbus/TCP,"   Query: Trans:  1845; Unit:   1, Func:   3: Read Holding Registers",7,35,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1845; Unit:   1, Func:   3: Read Holding Registers",7,35,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1845; Unit:   1, Func:   3: Read Holding Registers",7,35,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1845; Unit:   1, Func:   3: Read Holding Registers",7,35,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1846; Unit:   1, Func:   2: Read Discrete Inputs",7,36,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1846; Unit:   1, Func:   2: Read Discrete Inputs",7,36,0,0,0,4,1,2,1,3,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1846; Unit:   1, Func:   2: Read Discrete Inputs",7,36,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1846; Unit:   1, Func:   2: Read Discrete Inputs",7,36,0,0,0,4,1,2,1,6,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1846; Unit:   1, Func:   2: Read Discrete Inputs",7,36,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1846; Unit:   1, Func:   2: Read Discrete Inputs",7,36,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1846; Unit:   1, Func:   2: Read Discrete Inputs",7,36,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1846; Unit:   1, Func:   2: Read Discrete Inputs",7,36,0,0,0,4,1,2,1,9,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1846; Unit:   1, Func:   2: Read Discrete Inputs",7,36,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1846; Unit:   1, Func:   2: Read Discrete Inputs",7,36,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1846; Unit:   1, Func:   2: Read Discrete Inputs",7,36,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1846; Unit:   1, Func:   2: Read Discrete Inputs",7,36,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1847; Unit:   1, Func:   1: Read Coils",7,37,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1847; Unit:   1, Func:   1: Read Coils",7,37,0,0,0,4,1,1,1,3,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1847; Unit:   1, Func:   1: Read Coils",7,37,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1847; Unit:   1, Func:   1: Read Coils",7,37,0,0,0,4,1,1,1,6,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1847; Unit:   1, Func:   1: Read Coils",7,37,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1847; Unit:   1, Func:   1: Read Coils",7,37,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1847; Unit:   1, Func:   1: Read Coils",7,37,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1847; Unit:   1, Func:   1: Read Coils",7,37,0,0,0,4,1,1,1,9,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1847; Unit:   1, Func:   1: Read Coils",7,37,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1847; Unit:   1, Func:   1: Read Coils",7,37,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1847; Unit:   1, Func:   1: Read Coils",7,37,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1847; Unit:   1, Func:   1: Read Coils",7,37,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1848; Unit:   1, Func:   3: Read Holding Registers",7,38,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1848; Unit:   1, Func:   3: Read Holding Registers",7,38,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1848; Unit:   1, Func:   3: Read Holding Registers",7,38,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1848; Unit:   1, Func:   3: Read Holding Registers",7,38,0,0,0,0b,1,3,8,2e,e0,2e,e0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1848; Unit:   1, Func:   3: Read Holding Registers",7,38,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1848; Unit:   1, Func:   3: Read Holding Registers",7,38,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1848; Unit:   1, Func:   3: Read Holding Registers",7,38,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1848; Unit:   1, Func:   3: Read Holding Registers",7,38,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  1848; Unit:   1, Func:   3: Read Holding Registers",7,38,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"   Query: Trans:  1848; Unit:   1, Func:   3: Read Holding Registers",7,38,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1848; Unit:   1, Func:   3: Read Holding Registers",7,38,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"Response: Trans:  1848; Unit:   1, Func:   3: Read Holding Registers",7,38,0,0,0,0b,1,3,8,2e,e0,0,0,0,0,2e,e0,0
Modbus/TCP,"   Query: Trans:  1849; Unit:   1, Func:   2: Read Discrete Inputs",7,39,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1849; Unit:   1, Func:   2: Read Discrete Inputs",7,39,0,0,0,4,1,2,1,3,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1849; Unit:   1, Func:   2: Read Discrete Inputs",7,39,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1849; Unit:   1, Func:   2: Read Discrete Inputs",7,39,0,0,0,4,1,2,1,6,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1849; Unit:   1, Func:   2: Read Discrete Inputs",7,39,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1849; Unit:   1, Func:   2: Read Discrete Inputs",7,39,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1849; Unit:   1, Func:   2: Read Discrete Inputs",7,39,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1849; Unit:   1, Func:   2: Read Discrete Inputs",7,39,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1849; Unit:   1, Func:   2: Read Discrete Inputs",7,39,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1849; Unit:   1, Func:   2: Read Discrete Inputs",7,39,0,0,0,4,1,2,1,9,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1850; Unit:   1, Func:   1: Read Coils",7,3a,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1850; Unit:   1, Func:   1: Read Coils",7,3a,0,0,0,4,1,1,1,3,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1850; Unit:   1, Func:   1: Read Coils",7,3a,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1850; Unit:   1, Func:   1: Read Coils",7,3a,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  1850; Unit:   1, Func:   1: Read Coils",7,3a,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  1850; Unit:   1, Func:   1: Read Coils",7,3a,0,0,0,4,1,1,1,0,,,,,,,,0
